UID;Name;Position;Age;Height;Weight;Inf;Club;Division;Nat;2nd Nat;Home-Grown Status;Personality;Media Handling;Wage;Transfer Value;Asking Price;Preferred Foot;Yel;xG;Starts;Red;PoM;Pen/R;Pens S;Pens Saved Ratio;Pens Saved;Pens Faced;Pens;Mins;Gls/90;Conc;Gls;Fls;FA;xG/90;xG-OP;xA/90;xA;Con/90;Clean Sheets;Av Rat;Mins/Gl;Ast;Hdrs A;Apps;Tck/90;Tck W;Tck A;Tck R;Shot/90;Shot %;ShT/90;ShT;Shots Outside Box/90;Shts Blckd/90;Shts Blckd;Shots;Svt;Svp;Svh;Sv %;Pr passes/90;Pr Passes;Pres C/90;Pres C;Pres A/90;Pres A;Poss Won/90;Poss Lost/90;Ps C/90;Ps C;Ps A/90;Pas A;Pas %;OP-KP/90;OP-KP;OP-Crs C/90;OP-Crs C;OP-Crs A/90;OP-Crs A;OP-Cr %;Off;Gl Mst;K Tck/90;K Tck;K Ps/90;K Pas;K Hdrs/90;Int/90;Itc;Sprints/90;Hdr %;Hdrs W/90;Hdrs;Hdrs L/90;Goals Outside Box;xSv %;xGP/90;xGP;Drb/90;Drb;Dist/90;Distance;Cr C/90;Cr C;Crs A/90;Cr A;Cr C/A;Conv %;Clr/90;Clear;CCC;Ch C/90;Blk/90;Blk;Asts/90;Aer A/90
14023764;Rogelio Funes Mori;ST (C);35;185 cm;74 kg;Ret;León;Liga BBVA MX;MEX;ARG;;;Scouting Required;€143,000 p/m;€18K - €180K;;Right;0;8,82;38;0;1;;0;;;;0;3036;0.36;;12;38;55;0,26;3,18;0,1;3,43;;;6,73;0.00;3;257;38 (5);1.30;44;53;83%;2.73;60%;1.63;55;0.62;0.00;0;92;;;;;0,68;23;1,04;35;5,54;187;1,19;13,28;18,47;623;23,18;782;80%;0,42;14;0.12;4;0.33;11;70%;13;0;0,0;0;0.42;14;0,12;0.71;24;4,45;44%;3.35;113;4.27;2;;;;0.42;14;0.0km;283.7km;0.12;4;0.33;11;36%;13%;0,39;13;3;0.25;0.12;4;0.09;7.62
51067895;Salvador Reyes;WB (L);28;172 cm;72 kg;;León;Liga BBVA MX;MEX;;;;Scouting Required;€89,000 p/m;Unknown;;Unknown;9;0,47;35;0;0;;0;;;;0;3056;0.03;;1;35;43;0,01;0,53;0,06;1,89;;;6,72;0.00;2;114;35 (1);2.47;84;105;80%;0.27;22%;0.06;2;0.09;0.29;10;9;;;;;4,39;149;2,39;81;7,83;266;8,13;10,25;35,49;1205;42,0;1426;85%;0,82;28;0.44;15;2.33;79;36%;3;0;0,09;3;0.82;28;0,12;2.44;83;14,34;42%;1.41;48;1.94;1;;;;1.33;45;0.0km;362.4km;0.44;15;2.33;79;18%;11%;1,59;54;0;;0.85;29;0.06;3.36
51046542;José David Ramírez;D (R);30;168 cm;64 kg;Inj;León;Liga BBVA MX;MEX;;;;Scouting Required;€71,500 p/m;Unknown;;Unknown;1;1,79;15;0;0;;0;;;;0;1717;0.10;;2;25;23;0,09;0,21;0,06;1,24;;;6,96;0.00;2;37;15 (9);1.83;35;43;81%;1.00;47%;0.47;9;0.26;0.37;7;19;;;;;2,57;49;1,36;26;5,56;106;4,82;10,48;28,04;535;34,75;663;81%;0,58;11;0.21;4;1.94;37;23%;2;0;0,16;3;0.58;11;0,1;1.26;24;9,17;70%;1.36;26;0.58;0;;;;0.79;15;0.0km;134.7km;0.21;4;1.94;37;10%;11%;0,73;14;1;0.06;0.37;7;0.10;1.94
2000017894;Kevin Yoke;M/AM (RL);29;182 cm;89 kg;;Levadeiakos;Stoiximan Super League;FRA;COD;;;Scouting Required;€1,200 p/m;€0;;Right;1;1,37;12;0;0;;0;;;;0;1312;;;0;12;16;0,09;-1,37;0,03;0,37;;;6,5;;0;60;12 (17);1.99;29;32;91%;0.55;13%;0.07;1;0.00;0.00;0;8;;;;;2,47;36;1,99;29;7,41;108;3,16;9,67;21,54;314;27,58;402;78%;1,37;20;0.41;6;3.02;44;27%;1;0;0,14;2;1.37;20;0,21;1.30;19;9,74;38%;1.58;23;2.54;0;;;;1.78;26;0.0km;134.5km;0.41;6;3.02;44;13%;;0,62;9;0;;0.48;7;;4.12
14039907;Sebastián Palacios;M/AM (R);34;169 cm;67 kg;Ret;Levadeiakos;Stoiximan Super League;ARG;;;;Scouting Required;€16,250 p/m;€110K - €1.1M;;Right;1;4,99;36;0;3;100%;1;;;;1;3046;0.03;;1;39;56;0,15;-3,99;0,13;4,46;;;7,15;0.00;5;174;36;2.33;79;89;89%;1.24;40%;0.50;17;0.21;0.00;0;42;;;;;3,22;109;3,49;118;12,06;408;6,53;10,05;25,29;856;31,29;1059;81%;1,15;39;0.24;8;2.25;76;21%;15;0;0,0;0;1.15;39;0,0;1.92;65;16,31;17%;0.86;29;4.28;0;;;;2.48;84;0.0km;389.8km;0.27;9;2.78;94;10%;2%;0,77;26;5;0.17;0.33;11;0.15;5.14
62085786;Benjamin Verbič;M/AM (LC), ST (C);32;179 cm;69 kg;;Levadeiakos;Stoiximan Super League;SVN;;;;Scouting Required;€37,500 p/m;Not for Sale;;Right;4;4,09;30;0;1;;0;;;;0;2415;0.19;;5;43;48;0,15;0,91;0,14;3,72;;;6,98;0.00;4;126;30 (5);2.01;54;63;86%;1.30;29%;0.37;10;0.41;0.00;0;35;;;;;2,76;74;2,83;76;10,51;282;5,22;10,02;22,06;592;28,14;755;78%;1,23;33;0.19;5;2.39;64;21%;10;0;0,04;1;2.16;58;0,0;1.49;40;12,52;41%;1.94;52;2.76;2;;;;1.71;46;0.0km;296.3km;0.82;22;7.68;206;7%;14%;0,41;11;4;0.17;0.30;8;0.15;4.70
87040726;Kervin Arriaga;DM, M (C);28;191 cm;87 kg;Int;Levante;LaLiga EA Sports;HON;USA;;;Scouting Required;€13,750 p/m;€250K - €2.6M;;Right;0;2,46;31;0;1;;0;;;;0;2365;0.04;;1;21;11;0,09;-1,46;0,15;3,93;;;6,77;0.00;6;124;31 (6);2.28;60;78;77%;0.84;18%;0.15;4;0.19;0.42;11;22;;;;;4,64;122;2,85;75;9,55;251;10,73;5,75;44,68;1174;50,27;1321;89%;1,45;38;0.04;1;0.53;14;7%;2;0;0,15;4;1.45;38;0,53;1.41;37;11,91;67%;3.16;83;1.56;0;;;;0.23;6;0.0km;328.0km;0.04;1;0.53;14;7%;5%;0,95;25;10;0.42;0.30;8;0.23;4.72
2000009463;Alan Matturro;D (LC), WB (L);21;189 cm;74 kg;;Levante;LaLiga EA Sports;ITA;URU;;Fairly Ambitious;Outspoken;€43,500 p/m;€6.6M - €8.4M;;Left;3;1,41;38;0;0;;0;;;;0;3061;;;0;20;12;0,04;-1,41;0,04;1,29;;;6,8;;1;200;38;1.09;37;54;69%;0.38;8%;0.03;1;0.18;0.97;33;13;;;;;4,94;168;1,0;34;2,7;92;16,05;2,88;54,19;1843;58,89;2003;92%;0,32;11;0.06;2;0.12;4;67%;0;0;0,29;10;0.32;11;0,35;2.06;70;5,17;70%;4.09;139;1.79;0;;;;0.24;8;0.0km;383.9km;0.06;2;0.12;4;50%;;1,32;45;3;0.38;0.74;25;0.03;5.88
67262370;Jon Ander Olasagasti;DM, M (C);25;176 cm;74 kg;Wnt;Levante;LaLiga EA Sports;ESP;BAS;;Balanced;Media-friendly;€40,000 p/m;€200K - €7.6M;;Left;4;1,31;34;0;0;;0;;;;0;3002;0.03;;1;47;24;0,04;-0,31;0,1;3,22;;;6,61;0.00;1;96;34 (1);1.80;60;84;71%;0.45;7%;0.03;1;0.09;0.27;9;15;;;;;3,87;129;2,52;84;9,95;332;11,24;6,48;44,01;1468;49,89;1664;88%;0,93;31;0.06;2;0.33;11;20%;0;0;0,09;3;0.93;31;0,18;1.53;51;12,02;42%;1.20;40;1.68;0;;;;0.45;15;0.0km;432.7km;0.06;2;0.33;11;18%;7%;1,11;37;15;0.48;0.48;16;0.03;2.88
67030120;José Luis Morales;M (RL), AM (RLC), ST (C);38;184 cm;70 kg;;Levante;LaLiga EA Sports;ESP;;;Perfectionist;Evasive, Plays Mind Games;€84,000 p/m;€110K - €1.1M;;Right;0;9,9;35;0;2;100%;4;;;;4;2836;0.32;;10;33;75;0,31;0,1;0,09;2,98;;;6,82;0.00;1;218;35;1.90;60;77;78%;2.51;42%;1.05;33;0.83;0.00;0;79;;;;;1,3;41;2,38;75;9,93;313;3,05;21,58;22,06;695;26,94;849;82%;0,76;24;0.16;5;1.68;53;9%;11;0;0,0;0;0.76;24;0,1;1.24;39;10,6;19%;1.33;42;5.59;1;;;;1.75;55;0.0km;370.8km;0.16;5;1.68;53;9%;13%;0,6;19;6;0.87;0.29;9;0.03;6.92
15016604;Mathew Ryan;GK;34;184 cm;82 kg;Trn;Levante;LaLiga EA Sports;AUS;ENG;;;Scouting Required;€96,000 p/m;€65K - €8.2M;;Right;0;0,0;38;0;0;;0;0%;0;2;0;3337;;49;0;0;17;0,0;0,0;0,0;0,0;1.32;5;6,67;;0;;38;0.00;0;2;0%;;;;;;;;0;34;83;33;-1%;0,03;1;0,0;0;0,0;0;3,88;7,79;27,67;1026;31,5;1168;88%;0,0;0;;;;;;0;1;0,0;0;;0;0,0;;0;0,0;;;;;;-807%;0.20;7.38;;0;0.0km;228.4km;;;;;;;0,84;;0;;;;;
67291985;Carlos Álvarez;M (R), AM (RLC);22;168 cm;64 kg;Wnt;Levante;LaLiga EA Sports;ESP;;;Fairly Ambitious;Outspoken, Media-friendly;€47,500 p/m;€3.1M;;Left;0;4,02;39;0;1;100%;3;;;;3;2894;0.40;;13;17;30;0,13;8,98;0,17;5,33;;;6,91;0.00;2;155;39;1.96;63;77;82%;1.31;43%;0.56;18;0.34;0.00;0;42;;;;;2,21;71;2,74;88;10,26;330;10,39;16,95;26,62;856;31,69;1019;84%;1,43;46;0.06;2;0.96;31;13%;7;0;0,12;4;2.05;66;0,06;1.74;56;10,79;13%;0.62;20;4.20;1;;;;1.80;58;0.0km;419.0km;0.22;7;1.71;55;6%;31%;0,53;17;11;2.36;0.16;5;0.06;4.82
67284340;Manu Sánchez;D/WB (L);25;179 cm;70 kg;;Levante;LaLiga EA Sports;ESP;;;;Scouting Required;€85,500 p/m;€6M - €9.4M;;Left;5;1,39;38;0;1;;0;;;;0;3385;;;0;37;44;0,04;-1,39;0,06;2,25;;;6,98;;2;130;38;3.11;117;144;81%;0.16;33%;0.05;2;0.05;0.90;34;6;;;;;5,88;221;2,69;101;9,57;360;13,19;13,53;40,49;1523;45,84;1724;88%;1,3;49;0.37;14;2.15;81;45%;0;0;0,24;9;1.30;49;0,24;2.53;95;16,54;52%;1.78;67;1.68;1;;;;1.78;67;0.0km;468.0km;0.37;14;2.15;81;17%;;1,54;58;3;0.09;0.82;31;0.05;3.46
49037548;Goduine Koyalipou;AM (R), ST (C);26;184 cm;81 kg;;Levante;LaLiga EA Sports;CTA;FRA;;;Scouting Required;€6,000 p/m;€650K - €6.4M;;Right;0;0,96;9;0;1;;0;;;;0;638;0.14;;1;3;10;0,14;0,04;0,07;0,5;;;6,99;0.00;1;48;9;2.82;20;21;95%;1.41;40%;0.56;4;0.14;0.00;0;10;;;;;3,67;26;2,96;21;10,72;76;3,95;16,79;28,5;202;33,86;240;84%;1,83;13;0.56;4;2.96;21;25%;2;0;0,28;2;1.83;13;0,14;2.54;18;12,13;38%;2.54;18;4.23;0;;;;3.81;27;0.0km;80.3km;0.56;4;2.96;21;19%;10%;0,85;6;0;;0.14;1;0.14;6.77
67278254;Iker Losada;M/AM (C), ST (C);24;175 cm;70 kg;;Levante;LaLiga EA Sports;ESP;;;;Scouting Required;€19,750 p/m;€450K - €4.5M;;Right Only;1;1,28;3;0;0;;0;;;;0;817;0.11;;1;7;4;0,14;-0,28;0,15;1,33;;;6,58;0.00;0;53;3 (28);1.65;15;17;88%;1.43;38%;0.55;5;0.22;0.00;0;13;;;;;1,54;14;1,87;17;10,35;94;11,13;17,52;24,9;226;29,96;272;83%;0,77;7;0.11;1;0.55;5;25%;1;0;0,0;0;0.77;7;0,11;1.43;13;11,24;25%;1.43;13;4.41;0;;;;1.10;10;0.0km;117.0km;0.11;1;0.55;5;20%;8%;0,55;5;6;2.23;0.33;3;;5.84
67258573;Adrián De la Fuente;D (RC);27;179 cm;78 kg;Wnt;Levante;LaLiga EA Sports;ESP;;;;Scouting Required;€29,500 p/m;€2.7M - €5.6M;;Right;5;0,98;39;0;1;;0;;;;0;3429;0.05;;2;29;12;0,03;1,02;0,07;2,6;;;6,83;0.00;2;280;39;1.50;57;69;83%;0.45;35%;0.16;6;0.18;1.10;42;17;;;;;3,65;139;1,29;49;3,54;135;14,33;3,96;50,26;1915;54,8;2088;92%;0,21;8;0.03;1;0.34;13;14%;5;1;0,34;13;0.52;20;0,89;1.34;51;6,01;72%;5.28;201;2.07;0;;;;0.24;9;0.0km;442.9km;0.05;2;0.37;14;7%;12%;1,47;56;2;0.36;0.60;23;0.05;7.35
2000301558;Jorge Cabello;D (LC);22;180 cm;75 kg;;Levante;LaLiga EA Sports;ESP;;;;Scouting Required;€4,500 p/m;€250K - €2.5M;;Left Only;0;0,0;4;0;0;;0;;;;0;690;;;0;5;0;0,0;0,0;0,02;0,13;;;6,46;;1;65;4 (9);0.39;3;8;38%;;;;;0.00;0.26;2;0;;;;;3,26;25;0,91;7;2,74;21;7,7;3,91;47,35;363;53,61;411;88%;0,26;2;0.00;0;0.39;3;0%;0;0;0,13;1;0.26;2;0,52;1.57;12;4,04;71%;6.00;46;2.48;0;;;;0.13;1;0.0km;81.3km;0.00;0;0.39;3;;;1,43;11;0;;0.52;4;0.13;8.48
67270544;Víctor García;D/WB/M/AM (R);29;177 cm;70 kg;;Levante;LaLiga EA Sports;ESP;;;;Scouting Required;€17,000 p/m;€250K - €2.5M;;Right Only;2;3,33;33;0;0;;0;;;;0;2836;;;0;37;30;0,11;-3,33;0,07;2,24;;;6,8;;2;150;33 (6);2.79;88;102;86%;0.95;33%;0.32;10;0.38;0.03;1;30;;;;;3,17;100;3,36;106;12,19;384;4,63;18,47;28,94;912;35,16;1108;82%;1,11;35;0.54;17;3.17;100;31%;10;0;0,1;3;1.11;35;0,1;2.00;63;15,01;37%;1.75;55;3.01;1;;;;2.09;66;0.0km;387.6km;0.60;19;3.36;106;17%;;0,76;24;7;0.47;0.38;12;0.06;4.76
67269465;Roger Brugué;M (R), AM (RLC), ST (C);29;174 cm;68 kg;;Levante;LaLiga EA Sports;ESP;;;;Scouting Required;€49,000 p/m;€5M - €9.8M;;Left;2;7,64;38;0;3;;0;;;;0;2588;0.10;;3;38;39;0,27;-4,64;0,08;2,2;;;6,9;0.00;3;171;38;2.36;68;80;85%;1.88;26%;0.49;14;0.63;0.00;0;54;;;;;2,16;62;2,96;85;11,41;328;2,89;20,87;25,77;741;29,94;861;86%;1,43;41;0.24;7;2.57;74;10%;18;0;0,0;0;1.43;41;0,03;1.46;42;11,2;22%;1.29;37;4.66;1;;;;2.19;63;0.0km;345.3km;0.24;7;2.57;74;9%;6%;0,56;16;4;0.61;0.10;3;0.10;5.95
2000299722;Carlos Espí;ST (C);20;185 cm;75 kg;;Levante;LaLiga EA Sports;ESP;;;;Scouting Required;€3,600 p/m;€120K - €1.2M;;Right;0;1,66;7;0;0;;0;;;;0;896;0.50;;5;4;24;0,17;3,34;0,03;0,28;;;6,5;0.00;0;118;7 (20);0.80;8;12;67%;1.51;67%;1.00;10;0.60;0.00;0;15;;;;;1,0;10;1,41;14;5,02;50;0,2;25,61;19,39;193;22,7;226;85%;0,9;9;0.00;0;0.50;5;0%;5;0;0,0;0;0.90;9;0,2;1.00;10;5,02;46%;5.42;54;6.43;1;;;;1.10;11;0.0km;112.4km;0.00;0;0.50;5;;33%;0,7;7;0;;0.10;1;;11.85
92029806;Jeremy Toljan;D/WB/M (R);31;182 cm;73 kg;Wnt;Levante;LaLiga EA Sports;GER;CRO;;;Scouting Required;€57,000 p/m;€750K - €7.6M;;Right;10;2,37;37;0;2;;0;;;;0;3252;0.06;;2;43;37;0,07;-0,37;0,11;3,92;;;6,87;0.00;3;152;37;2.66;96;122;79%;0.69;16%;0.11;4;0.28;0.66;24;25;;;;;5,31;192;2,74;99;8,08;292;10,63;12,76;40,13;1450;45,39;1640;88%;0,75;27;0.28;10;2.19;79;37%;2;0;0,17;6;0.75;27;0,47;1.83;66;16,96;55%;2.30;83;1.91;0;;;;1.52;55;0.0km;473.9km;0.28;10;2.19;79;12%;8%;1,22;44;5;1.09;0.50;18;0.08;4.21
67245415;Oriol Rey;DM, M (C);28;180 cm;71 kg;;Levante;LaLiga EA Sports;ESP;;;;Scouting Required;€30,500 p/m;€150K - €1.5M;;Left;2;0,37;19;0;1;;0;;;;0;1838;;;0;34;8;0,02;-0,37;0,11;2,22;;;6,74;;2;88;19 (17);2.55;52;70;74%;0.39;25%;0.10;2;0.20;0.39;8;8;;;;;4,6;94;2,94;60;10,53;215;11,41;6,76;45,93;938;51,51;1052;89%;1,08;22;0.05;1;0.29;6;50%;0;0;0,05;1;1.08;22;0,29;1.47;30;11,46;58%;2.50;51;1.81;1;;;;0.64;13;0.0km;255.7km;0.05;1;0.29;6;16%;;0,59;12;7;0.67;0.44;9;0.10;4.31
2000058381;Ngal'Ayel Mukau;DM, M (C);21;185 cm;72 kg;;Lille;Ligue 1 Uber Eats;COD;BEL;;;Scouting Required;€51,000 p/m;€31M - €38M;;Left;1;0,2;19;0;0;;0;;;;0;1613;;;0;9;8;0,01;-0,2;0,13;2,31;;;6,57;;2;89;19 (12);1.62;29;36;81%;0.17;33%;0.06;1;0.11;0.17;3;3;;;;;3,74;67;1,9;34;9,76;175;10,49;6,75;47,82;857;52,62;943;91%;1,23;22;0.06;1;0.39;7;25%;0;0;0,0;0;1.23;22;0,45;1.56;28;12,0;64%;3.18;57;1.79;0;;;;0.84;15;0.0km;243.4km;0.06;1;0.39;7;14%;;0,84;15;4;0.44;0.67;12;0.11;4.97
28085752;Nabil Bentaleb;DM, M (C);31;187 cm;77 kg;;Lille;Ligue 1 Uber Eats;ALG;FRA;Trained in nation (15-21);;Scouting Required;€85,500 p/m;€130K - €1.3M;;Left;5;4,08;34;0;1;100%;1;;;;1;2441;0.15;;4;35;25;0,15;-0,08;0,13;3,5;;;6,95;0.00;3;115;34 (2);2.06;56;66;85%;1.11;43%;0.48;13;0.48;0.00;0;30;;;;;3,5;95;2,47;67;10,51;285;10,84;12,46;42,11;1142;48,12;1305;88%;1,44;39;0.18;5;0.74;20;69%;2;1;0,07;2;1.44;39;0,22;1.73;47;10,54;45%;1.92;52;2.32;0;;;;1.00;27;0.0km;327.6km;0.18;5;0.74;20;25%;13%;0,81;22;6;0.59;0.52;14;0.11;4.24
34000647;Olivier Giroud;ST (C);39;192 cm;92 kg;Ret;Lille;Ligue 1 Uber Eats;FRA;;;Professional;Evasive;€112,000 p/m;€100K - €1M;;Left;5;11,44;34;0;1;100%;2;;;;2;2704;0.43;;13;43;65;0,38;1,56;0,16;4,79;;;7,08;0.00;5;278;34;0.83;25;48;52%;3.26;56%;1.83;55;0.97;0.00;0;98;;;;;0,83;25;1,8;54;7,26;218;3,2;14,45;21,47;645;25,13;755;85%;0,8;24;0.07;2;0.23;7;117%;19;0;0,0;0;0.80;24;0,0;1.03;31;6,46;54%;4.99;150;4.26;3;;;;0.80;24;0.0km;354.8km;0.07;2;0.23;7;28%;13%;0,4;12;7;0.28;0.07;2;0.17;9.25
83282675;Alexsandro Ribeiro;D (C);26;192 cm;88 kg;Wnt;Lille;Ligue 1 Uber Eats;BRA;;;Fairly Professional;Media-friendly;€77,500 p/m;€13M - €15.5M;;Left;7;1,97;42;0;1;;0;;;;0;3700;0.02;;1;31;18;0,05;-0,97;0,04;1,76;;;6,95;0.00;0;282;42;1.31;54;71;76%;0.56;30%;0.17;7;0.19;1.07;44;23;;;;;3,84;158;1,0;41;2,85;117;15,98;3,89;56,72;2332;62,34;2563;91%;0,32;13;0.02;1;0.02;1;100%;1;0;0,22;9;0.32;13;0,75;1.63;67;6,13;82%;5.59;230;1.26;2;;;;0.10;4;0.0km;479.0km;0.02;1;0.02;1;100%;4%;0,97;40;3;0.09;0.49;20;;6.86
83283239;Tiago Santos;D/WB/M/AM (R);23;175 cm;68 kg;Wnt;Lille;Ligue 1 Uber Eats;POR;;;Ambitious;Outspoken;€60,000 p/m;€17M - €21M;;Right;3;2,18;38;0;3;;0;;;;0;3271;;;0;34;41;0,06;-2,18;0,09;3,24;;;6,9;;4;122;38;2.97;108;132;82%;0.50;33%;0.17;6;0.19;0.17;6;18;;;;;6,91;251;2,48;90;8,69;316;11,64;13,43;43,42;1578;47,32;1720;92%;0,8;29;0.36;13;2.20;80;28%;2;0;0,17;6;0.80;29;0,17;2.59;94;16,51;47%;1.57;57;1.79;1;;;;2.01;73;0.0km;481.5km;0.36;13;2.20;80;16%;;1,05;38;11;0.59;0.55;20;0.11;3.36
18089257;Arnaud Bodart;GK;28;186 cm;80 kg;;Lille;Ligue 1 Uber Eats;BEL;;;Ambitious;Media-friendly;€19,000 p/m;€1M - €2.3M;;Right Only;2;0,0;18;0;1;;0;;0;0;0;1557;;17;0;2;9;0,0;0,0;0,0;0,0;0.98;8;6,75;;0;;18 (1);;;0;;;;;;;;;0;7;25;12;-3%;0,23;4;0,0;0;0,0;0;3,7;10,46;17,8;308;24,57;425;72%;0,0;0;;;;;;0;0;0,06;1;;0;0,0;;0;0,0;;;;;;-666%;0.26;4.48;;0;0.0km;102.9km;;;;;;;6,76;;0;;;;;
85079680;Aïssa Mandi;D (RLC);34;184 cm;77 kg;Wnt;Lille;Ligue 1 Uber Eats;ALG;FRA;;;Scouting Required;€50,000 p/m;€0;;Right;10;0,62;30;0;1;;0;;;;0;2637;0.03;;1;26;9;0,02;0,38;0,1;2,87;;;6,8;0.00;2;204;30 (3);1.43;42;48;88%;0.31;33%;0.10;3;0.10;0.72;21;9;;;;;4,71;138;1,09;32;3,96;116;13,99;4,71;56,18;1646;62,08;1819;90%;0,24;7;0.00;0;0.20;6;0%;0;0;0,17;5;0.24;7;0,51;1.77;52;5,43;66%;4.57;134;2.39;0;;;;0.20;6;0.0km;321.8km;0.00;0;0.20;6;;11%;1,43;42;4;0.17;0.65;19;0.07;6.96
70104047;Berke Özer;GK;26;191 cm;79 kg;;Lille;Ligue 1 Uber Eats;TUR;;;;Scouting Required;€17,250 p/m;€140K - €1.4M;;Right;0;0,0;25;0;1;;0;0%;0;3;0;2299;;31;0;0;5;0,0;0,0;0,01;0,16;1.21;8;6,73;;0;;25 (2);0.00;0;3;0%;;;;;;;;0;7;43;21;-2%;0,08;2;0,0;0;0,0;0;3,37;7,79;19,53;499;24,94;637;78%;0,0;0;;;;;;0;2;0,0;0;;0;0,0;;0;0,0;;;;;;-762%;0.08;2.17;;0;0.0km;142.5km;;;;;;;7,32;;0;;;;;
39060464;Hákon Arnar Haraldsson;M (C), AM (LC);23;180 cm;73 kg;Int;Lille;Ligue 1 Uber Eats;ISL;;;;Scouting Required;€105,000 p/m;€19M - €30M;;Right;2;9,4;36;0;1;;0;;;;0;3079;0.26;;9;36;34;0,27;-0,4;0,24;8,36;;;7,17;0.00;9;106;36 (1);2.22;76;94;81%;1.99;40%;0.79;27;0.61;0.03;1;68;;;;;3,16;108;3,45;118;11,78;403;9,79;12,72;41,07;1405;47,18;1614;87%;1,49;51;0.38;13;1.99;68;38%;13;0;0,0;0;1.99;68;0,0;1.34;46;14,5;45%;1.40;48;1.70;3;;;;1.75;60;0.0km;443.5km;1.64;56;8.65;296;19%;13%;0,5;17;13;0.73;0.26;9;0.26;3.10
83228739;Félix Correia;M (L), AM (RL);25;178 cm;66 kg;Inj;Lille;Ligue 1 Uber Eats;POR;STP;;;Scouting Required;€24,000 p/m;€5.2M - €6.8M;;Right;0;5,01;8;0;1;;0;;;;0;1315;0.48;;7;20;22;0,34;1,99;0,1;1,39;;;6,97;0.00;2;81;8 (25);2.53;37;49;76%;2.94;37%;1.10;16;1.23;0.14;2;43;;;;;2,33;34;3,29;48;11,09;162;4,24;18,41;29,84;436;34,56;505;86%;1,23;18;1.03;15;3.08;45;79%;12;0;0,0;0;1.23;18;0,0;1.37;20;14,44;17%;0.96;14;4.59;1;;;;3.49;51;0.0km;186.6km;1.03;15;3.08;45;33%;16%;0,27;4;4;0.75;0.27;4;0.14;5.54
18114991;Nathan Ngoy;D (C);22;183 cm;71 kg;Wnt;Lille;Ligue 1 Uber Eats;BEL;COD;;Balanced;Media-friendly;€10,750 p/m;€500K - €5M;;Right Only;2;0,45;7;0;0;;0;;;;0;802;;;0;4;0;0,05;-0,45;0,04;0,4;;;6,71;;1;72;7 (4);1.57;14;19;74%;0.56;20%;0.11;1;0.22;0.34;3;5;;;;;4,94;44;1,12;10;3,48;31;14,59;3,7;55,21;492;61,72;550;89%;0,56;5;0.11;1;0.45;4;50%;0;0;0,56;5;0.56;5;0,22;0.90;8;4,71;71%;5.72;51;2.36;0;;;;0.22;2;0.0km;101.2km;0.11;1;0.45;4;25%;;1,23;11;1;0.16;0.34;3;0.11;8.08
85028361;Benjamin André;D (R), DM, M (C);35;180 cm;76 kg;;Lille;Ligue 1 Uber Eats;FRA;;;;Scouting Required;€159,000 p/m;Not for Sale;;Right;5;2,7;39;0;1;;0;;;;0;3311;0.05;;2;50;29;0,07;-0,7;0,14;5,16;;;6,94;0.00;5;99;39 (1);1.93;71;99;72%;0.60;27%;0.16;6;0.27;0.11;4;22;;;;;4,7;173;2,66;98;9,81;361;11,99;9,65;47,49;1747;52,9;1946;90%;0,82;30;0.08;3;0.38;14;71%;0;0;0,11;4;0.84;31;0,08;1.96;72;11,17;55%;1.47;54;1.22;1;;;;0.71;26;0.0km;479.1km;0.16;6;0.54;20;21%;9%;0,87;32;15;0.95;0.54;20;0.14;2.69
55027994;André Gomes;DM, M (C);32;188 cm;84 kg;;Lille;Ligue 1 Uber Eats;POR;;;;Scouting Required;€34,500 p/m;€0;;Right;0;0,83;2;0;0;;0;;;;0;790;0.11;;1;11;10;0,09;0,17;0,11;0,99;;;6,65;0.00;0;44;2 (27);2.16;19;24;79%;0.91;50%;0.46;4;0.23;0.00;0;8;;;;;3,65;32;3,08;27;11,28;99;10,25;11,05;41,47;364;44,09;387;94%;1,03;9;0.00;0;0.91;8;0%;1;0;0,11;1;1.82;16;0,11;1.03;9;11,96;34%;1.71;15;3.30;0;;;;0.57;5;0.0km;114.0km;0.00;0;1.25;11;;13%;0,46;4;3;1.31;0.34;3;;5.01
2000107089;Matias Fernandez-Pardo;AM (RL);21;180 cm;73 kg;;Lille;Ligue 1 Uber Eats;BEL;ESP;;Fairly Ambitious;Media-friendly;€31,000 p/m;€21M - €26M;;Right;1;2,33;12;0;2;;0;;;;0;1198;0.08;;1;13;13;0,18;-1,33;0,17;2,22;;;6,89;0.00;3;80;12 (13);2.78;37;51;73%;1.50;50%;0.75;10;0.45;0.08;1;20;;;;;3,16;42;3,98;53;13,9;185;5,26;16,9;27,95;372;35,16;468;79%;1,88;25;1.05;14;3.76;50;62%;10;0;0,0;0;1.95;26;0,15;2.18;29;15,4;16%;0.98;13;5.03;1;;;;1.65;22;0.0km;170.7km;1.20;16;4.36;58;28%;5%;0,45;6;5;0.44;0.08;1;0.23;6.01
